25,21,9,3,8,22,23,25,16,19,13,11,29,9,9,30,30,15,27,10,28,29,17,26,24,15,3,6,10,8,0,6,15,27,22,2,22,5,2,5,1,1,29,9,0,5,1,5,12,7,14,16,16,30,10,17,9,17,24,19,8,0,13,15,17,17,15,11,18,1,27,21,27,28,29,13,26,20,6,11,16,24,20,8,8,23,5,19,16,5,13,0,2,21,13,12,8,12,18,21
7,19,17,29,25,2,6,19,15,21,20,3,3,5,28,14,19,6,5,15,17,4,14,23,5,13,9,20,12,27,6,2,2,6,16,8,7,18,18,26,16,11,5,30,21,2,21,23,13,17,30,25,13,16,30,18,14,9,23,4,30,10,25,25,21,2,28,20,0,28,18,8,19,12,21,5,14,30,22,20,17,28,24,25,23,13,2,24,17,1,2,11,15,7,30,3,29,15,8,30
11,2,26,9,25,9,24,2,15,23,13,17,7,23,3,2,29,7,16,20,28,4,28,4,13,19,5,28,22,20,22,13,21,8,24,29,17,27,12,21,16,25,7,2,0,21,13,6,14,12,9,12,22,16,23,20,1,22,26,24,22,18,21,10,16,0,22,30,13,22,6,9,24,17,24,6,1,23,15,11,28,28,9,19,3,28,21,27,19,0,14,6,5,29,8,22,29,30,15,4
3,29,13,25,10,27,13,12,28,5,15,30,13,24,13,12,8,9,28,23,4,16,21,7,17,5,3,1,26,6,1,20,25,24,28,19,15,25,23,30,21,11,19,15,26,8,18,10,1,13,26,9,2,15,6,28,16,2,23,11,4,21,6,20,18,17,25,21,19,7,26,0,29,3,16,30,4,15,11,8,27,9,2,29,9,2,10,12,2,18,22,20,24,4,7,12,4,3,6,20
27,21,30,2,16,11,4,4,18,12,14,1,0,0,19,16,1,18,4,0,6,23,22,17,9,22,13,30,16,19,7,28,4,23,9,29,26,26,14,14,14,7,3,19,23,4,11,26,26,23,17,7,19,29,16,28,2,13,26,25,12,2,4,13,5,15,26,19,4,17,30,8,26,14,16,14,26,22,29,18,5,20,6,20,22,19,1,7,3,15,0,20,8,10,5,21,22,30,3,5
23,30,15,13,24,28,26,25,10,7,15,0,3,2,8,21,29,11,23,16,21,10,22,19,24,19,9,18,12,27,21,21,2,11,20,11,6,21,3,13,23,26,22,13,4,29,26,7,22,24,25,29,12,0,19,22,10,21,19,2,1,10,21,24,20,17,16,11,21,28,22,8,30,10,17,3,14,7,8,21,8,14,4,10,21,2,13,11,25,2,4,3,10,11,15,30,6,28,13,1
21,21,5,14,16,3,12,0,5,24,19,10,28,26,11,0,11,0,8,3,29,24,18,0,4,27,23,13,7,8,27,14,13,16,26,19,27,4,17,27,0,14,23,7,20,20,23,12,22,9,8,5,11,16,26,11,20,18,9,12,11,27,30,24,0,11,23,15,19,2,4,7,14,29,16,14,25,11,25,1,3,1,12,3,21,26,12,15,11,16,7,20,14,23,5,0,0,21,6,24
27,2,2,24,10,9,7,3,28,0,7,12,9,9,7,0,30,16,5,6,7,18,9,22,4,1,2,25,19,12,14,7,27,15,2,26,5,3,23,22,29,30,4,17,0,29,13,13,5,12,13,29,9,26,30,24,10,25,9,16,17,3,24,24,25,17,2,7,10,2,12,16,19,7,8,16,21,27,14,11,3,23,7,16,21,10,7,22,11,10,22,29,3,19,2,26,23,26,15,25
25,3,20,14,0,27,15,19,13,1,16,3,16,15,23,0,3,5,30,25,7,4,20,25,6,4,9,1,8,6,6,12,27,1,17,0,0,20,7,11,19,29,8,0,8,24,14,30,25,4,22,8,23,0,8,16,7,23,2,15,17,6,11,5,21,12,2,30,22,3,19,29,3,0,10,19,7,15,5,1,3,23,0,18,1,24,28,14,18,10,11,6,7,8,0,4,3,3,24,30
30,4,7,1,0,24,4,11,11,20,14,11,1,17,1,2,4,0,14,10,24,14,8,8,24,14,17,18,13,25,6,24,14,3,20,28,12,24,21,12,5,16,7,15,24,17,7,12,12,4,12,9,30,10,24,17,20,15,17,20,6,10,8,3,9,23,5,0,9,16,7,2,6,15,4,0,18,9,8,24,17,30,22,7,22,27,27,30,8,27,1,20,18,17,27,19,18,10,29,29
6,27,23,4,10,23,23,16,29,22,14,11,21,1,29,5,21,10,17,5,16,10,13,8,18,23,21,1,4,23,15,23,1,27,8,11,7,25,13,18,18,18,30,19,11,0,12,23,30,28,1,17,14,28,18,4,23,7,20,9,15,15,9,16,5,13,21,2,25,8,12,0,25,14,30,22,12,14,27,20,6,18,25,28,24,21,17,1,3,26,7,30,21,4,27,11,30,0,13,10
22,23,0,26,19,0,6,4,17,13,26,1,23,27,1,23,16,30,29,8,12,22,5,25,28,11,26,21,30,13,18,11,25,25,13,23,27,13,18,24,0,19,21,22,6,12,2,22,29,22,27,30,9,3,20,29,0,27,5,20,19,14,10,3,26,9,25,10,17,19,1,30,27,19,2,26,4,19,23,22,9,30,9,7,14,23,4,14,7,12,6,2,10,2,20,21,23,25,30,14
12,27,17,8,29,22,13,30,21,7,25,10,26,22,14,4,26,0,27,9,10,5,30,8,18,11,4,25,15,5,16,29,14,19,27,0,3,1,16,25,0,30,8,20,12,16,16,24,21,9,6,8,20,10,24,10,0,23,4,3,27,27,25,5,18,9,30,20,26,7,2,19,23,29,21,9,30,28,12,4,9,28,10,12,0,19,20,2,21,16,12,4,24,16,10,17,1,13,17,19
15,16,26,11,16,26,17,16,16,2,17,24,24,8,14,29,5,28,12,17,0,15,18,7,30,10,16,25,14,5,23,4,30,8,4,4,11,21,12,11,12,17,10,30,11,28,21,2,9,15,10,12,22,25,14,15,10,12,23,11,6,11,15,23,24,8,5,14,24,22,22,4,9,26,22,12,25,24,11,10,22,10,27,10,12,29,25,23,2,0,11,10,25,11,2,19,20,11,15,29
26,18,27,1,8,29,30,20,21,20,9,19,24,12,12,22,19,23,27,30,12,17,8,28,0,25,17,0,21,20,23,14,7,11,14,2,8,0,2,23,21,7,6,3,12,28,4,3,23,24,2,0,15,16,0,5,24,20,2,21,18,30,11,18,17,4,18,29,22,17,14,9,29,6,20,23,27,21,13,28,29,19,13,22,8,14,26,30,12,20,0,18,22,5,9,9,4,15,22,15
21,6,28,24,24,18,10,23,15,1,10,30,27,3,21,27,0,3,11,4,11,7,26,25,25,10,14,3,26,21,16,23,27,24,2,3,5,9,2,12,19,5,25,2,1,5,19,13,29,20,24,29,8,15,9,25,13,17,17,15,8,15,24,12,9,26,29,18,5,15,10,23,23,20,26,22,22,8,1,18,15,12,11,10,19,22,4,13,21,15,17,1,30,27,28,2,2,22,1,29
27,11,10,1,14,13,23,19,8,20,26,4,14,8,2,4,25,4,8,12,28,15,8,27,30,6,27,30,6,30,8,22,18,18,8,23,6,13,0,1,22,21,7,0,22,7,0,8,15,26,29,30,10,27,1,2,5,5,29,16,2,10,18,13,29,11,13,7,9,30,23,12,12,4,16,26,29,29,7,26,26,1,20,23,16,15,21,1,24,4,4,24,5,28,19,2,25,6,14,16
21,6,30,26,20,9,2,5,1,2,22,25,19,30,2,13,27,21,10,13,26,19,1,16,20,14,8,11,27,0,24,22,8,3,0,8,15,13,27,7,14,18,12,4,20,26,1,18,18,24,3,18,29,5,3,27,1,12,5,14,25,1,9,8,10,11,21,13,30,15,30,25,30,26,17,2,29,3,28,9,29,26,17,14,25,1,23,12,22,19,22,7,15,11,23,25,24,16,22,19
9,21,23,20,5,14,29,14,19,28,20,3,25,27,10,20,27,2,21,19,3,17,25,9,30,28,9,5,8,1,7,11,0,18,20,19,0,12,19,16,25,11,0,3,29,5,21,15,26,1,9,8,11,28,29,22,20,17,12,9,15,30,20,11,17,22,27,30,2,19,26,17,4,8,29,1,24,11,21,21,9,30,17,6,29,15,23,10,20,5,14,7,3,9,1,0,14,14,19,22
30,2,25,4,28,18,30,14,14,6,9,15,26,2,7,2,1,13,9,23,10,8,23,2,19,20,23,18,7,15,14,2,1,26,26,16,30,1,13,4,7,24,20,24,15,20,30,2,27,20,6,14,3,29,15,11,5,25,28,11,2,25,20,8,23,9,15,10,21,30,29,9,5,8,2,1,7,4,26,28,13,8,29,23,0,12,1,13,25,22,13,11,8,20,20,11,26,27,27,2
26,2,8,2,3,26,4,27,20,25,19,26,20,18,1,15,19,9,16,16,25,25,15,11,26,2,11,8,16,17,6,2,10,1,22,18,7,20,27,24,23,22,15,21,24,28,29,25,27,8,22,3,3,16,19,10,8,13,13,26,6,4,25,24,28,21,23,4,17,3,16,28,4,15,11,6,18,19,7,22,9,23,28,8,7,6,4,28,12,1,22,9,4,18,29,8,17,8,12,22
14,10,20,22,10,15,7,5,1,7,16,28,5,9,10,15,4,0,9,25,20,27,18,13,12,10,21,8,14,16,20,30,14,17,16,22,20,11,16,30,25,5,27,30,5,21,9,12,12,26,19,9,15,8,19,18,10,3,12,9,5,15,0,1,10,30,30,10,16,17,2,27,23,8,20,25,6,28,9,11,16,5,8,4,1,4,4,0,3,3,20,18,10,28,29,19,25,5,28,15
26,12,24,2,8,16,3,28,20,15,16,25,17,27,4,28,1,6,28,15,18,23,1,13,26,2,4,9,18,23,8,9,13,20,11,12,14,6,6,10,10,26,15,10,6,28,4,18,8,14,15,6,13,18,27,26,20,22,14,4,19,8,7,29,8,13,11,26,4,4,6,26,17,27,24,7,13,15,16,15,20,21,25,29,28,12,15,22,4,12,7,2,3,15,14,29,3,5,10,23
30,7,0,16,29,7,16,22,30,4,14,0,13,20,9,2,4,19,17,0,5,0,6,14,4,5,15,2,21,25,27,29,3,22,8,24,26,30,29,11,24,1,5,9,9,4,17,15,7,2,22,26,7,0,20,2,30,7,29,15,2,19,7,0,13,10,18,28,6,10,20,25,27,23,24,10,8,15,8,18,5,19,6,26,4,9,15,30,15,22,13,4,27,19,11,24,20,5,14,5
7,7,22,17,29,28,12,28,10,17,17,13,22,5,30,6,30,12,26,0,10,27,19,11,13,10,0,0,11,4,5,3,18,0,8,5,26,3,26,30,29,16,28,1,8,15,4,4,11,26,14,16,28,22,9,30,17,14,10,25,17,18,30,23,14,15,29,19,16,18,10,21,6,20,9,23,21,0,5,24,28,14,22,3,21,23,12,5,29,1,12,28,24,21,11,23,2,2,26,25
17,3,11,27,24,13,21,19,20,30,30,1,22,9,4,22,20,25,5,10,5,24,29,26,24,5,26,9,26,1,10,10,7,21,7,17,7,23,7,27,23,14,5,25,12,11,27,18,18,14,10,8,14,19,4,2,22,25,21,6,26,24,16,2,9,18,18,3,5,17,6,11,3,5,0,26,1,28,0,30,21,1,7,8,7,15,18,19,21,28,29,20,22,8,9,13,0,7,21,5
21,18,8,18,0,14,3,2,3,5,2,3,25,8,7,12,26,30,2,28,11,10,3,2,30,20,14,22,8,14,0,6,12,17,6,18,13,23,9,4,20,25,24,20,11,1,3,28,0,5,10,24,17,8,14,19,28,28,27,11,11,3,12,20,19,30,8,12,23,17,17,29,9,20,9,23,28,21,13,16,12,21,17,3,24,17,18,17,23,14,20,25,0,5,27,7,8,26,8,18
19,8,20,13,22,19,25,24,23,26,2,28,20,24,28,16,22,25,26,2,10,20,17,14,19,2,22,1,28,8,14,10,16,10,14,21,8,25,24,30,4,19,1,10,6,20,5,18,12,2,5,10,8,3,11,4,9,11,30,13,13,3,26,1,24,3,4,17,16,22,22,18,11,5,6,11,16,18,21,23,3,7,26,3,24,5,9,2,22,10,22,24,15,24,19,5,21,27,14,13
18,14,25,15,25,0,13,20,25,1,10,0,13,30,28,28,11,3,22,6,11,15,12,17,16,28,4,19,12,6,4,6,15,21,24,19,22,21,20,11,24,6,16,26,28,25,0,26,9,30,14,12,9,27,26,29,14,23,7,18,25,17,16,11,0,21,15,22,22,0,23,19,16,4,2,16,30,29,11,19,26,4,27,19,6,6,9,7,30,20,3,22,19,11,30,18,24,28,26,23
28,6,11,23,1,3,21,7,15,9,10,23,1,11,11,13,24,18,19,25,5,14,10,23,27,1,22,10,17,1,9,11,8,21,22,28,14,2,4,6,10,5,5,24,20,10,10,5,5,15,28,28,21,26,22,29,29,30,23,17,15,13,26,0,16,12,22,13,27,4,12,2,5,17,18,23,22,19,9,7,27,20,17,28,27,0,4,23,10,7,10,19,3,15,8,18,10,18,23,20
30,10,3,17,28,16,21,1,1,1,21,3,18,18,26,11,27,1,30,26,22,3,17,22,11,16,22,23,20,20,10,2,25,2,29,28,30,8,30,26,26,17,4,25,27,26,12,20,30,29,5,1,12,13,12,5,30,1,2,30,21,7,0,15,9,15,25,26,29,28,15,3,20,11,24,5,15,26,7,4,15,16,2,2,11,5,17,10,28,28,24,6,23,24,4,23,13,0,27,21
30,4,28,15,11,27,29,2,28,0,22,17,16,11,0,18,18,30,6,28,4,25,29,9,11,2,8,26,2,12,0,1,2,21,2,13,25,7,19,0,24,21,24,11,19,20,30,24,11,9,29,18,5,12,2,27,21,9,3,18,7,10,5,15,29,11,9,9,26,14,17,21,25,28,0,30,0,3,27,5,3,0,17,10,25,24,10,16,26,24,13,26,28,23,23,26,28,25,22,30
11,13,20,1,7,21,6,21,0,7,10,26,25,7,0,15,15,25,6,23,15,15,6,19,12,27,6,20,3,22,0,17,23,22,9,16,1,24,25,29,5,12,21,29,23,30,6,29,29,23,11,21,12,22,1,14,26,26,1,4,29,11,25,16,7,4,13,25,8,18,5,8,0,14,28,4,9,13,21,2,14,23,27,16,20,0,18,23,6,14,14,0,27,27,2,25,14,25,13,21
11,8,17,9,10,16,13,19,23,5,4,25,16,9,0,23,5,24,12,30,4,24,2,26,15,13,25,24,9,6,27,22,7,7,6,16,28,25,11,29,26,26,5,14,27,1,15,12,16,3,16,25,9,26,9,13,14,15,22,7,2,6,0,7,16,3,13,9,10,22,7,28,16,23,24,24,3,6,15,7,5,22,29,12,18,0,15,26,11,3,24,14,6,11,7,1,30,16,16,4
9,13,11,7,12,21,17,21,7,21,7,3,9,8,10,14,27,28,1,28,8,11,26,6,8,29,9,19,22,13,3,19,30,0,29,13,16,12,14,22,10,3,25,12,7,20,11,30,30,30,28,25,26,27,24,13,16,5,16,14,22,29,27,29,21,20,26,27,22,20,7,10,22,15,9,11,9,18,18,0,2,8,30,10,14,28,3,4,1,29,19,4,25,2,22,17,30,1,27,3
9,27,11,15,21,0,18,22,8,22,5,12,11,16,26,30,23,19,4,0,19,26,1,17,2,8,21,9,5,28,8,7,24,14,12,0,8,19,6,5,16,1,22,9,1,6,10,27,3,30,0,30,27,26,25,20,9,3,23,10,1,4,24,27,25,0,24,16,13,25,28,20,10,20,21,23,12,26,11,15,16,17,14,10,10,19,13,19,4,22,0,0,10,10,9,15,11,25,30,7
27,9,0,17,18,24,28,30,20,0,6,29,15,26,13,10,13,15,1,11,24,26,1,6,5,11,3,15,11,29,29,29,29,0,4,4,3,17,12,9,0,18,27,6,4,19,24,21,15,29,20,4,12,25,9,25,20,17,9,2,6,22,21,17,23,7,12,11,4,7,26,1,17,22,30,22,16,30,27,19,22,29,13,26,5,2,9,1,7,26,30,2,0,17,10,16,24,18,4,30
29,26,22,22,21,30,18,29,30,28,24,25,24,13,28,19,10,3,17,14,2,10,15,2,10,14,30,25,22,23,17,20,19,19,22,1,16,28,0,30,13,2,13,9,8,22,14,24,26,20,18,24,22,0,6,25,16,12,12,6,7,8,10,13,29,16,5,7,16,26,12,6,4,26,3,29,13,13,30,7,4,0,8,7,22,3,28,0,0,28,15,24,12,29,9,27,19,4,10,7
25,28,27,19,23,2,8,20,30,14,11,17,21,30,10,2,6,22,12,5,7,14,26,9,30,26,16,29,12,6,14,28,27,5,8,2,3,10,11,16,6,14,2,7,0,28,10,2,7,29,25,6,28,6,25,11,25,1,1,18,21,27,21,15,4,24,18,17,21,28,21,18,20,1,13,26,26,26,26,10,2,17,2,14,12,9,23,20,28,7,26,5,22,21,5,18,27,22,25,8
14,10,21,26,5,24,28,7,26,4,3,22,14,5,16,23,27,10,26,9,10,22,5,0,16,29,15,26,8,3,20,30,25,17,19,3,16,27,1,5,13,21,3,22,9,24,1,19,30,16,7,12,4,23,5,29,29,10,28,14,16,4,30,13,8,19,18,3,22,7,9,23,13,13,14,28,22,27,17,29,5,22,27,5,26,15,17,12,5,6,10,0,4,26,29,17,4,8,9,26
1,22,0,22,6,12,15,29,24,25,10,12,2,10,14,1,8,10,6,5,8,14,27,4,18,7,14,14,26,3,29,24,13,8,2,8,27,15,15,18,23,2,29,17,6,22,22,18,1,19,8,16,16,18,2,3,18,23,10,20,9,11,27,23,20,0,14,6,10,24,8,1,30,10,13,9,6,14,22,16,23,22,9,16,29,8,24,8,16,21,13,13,15,3,23,26,27,30,2,19
4,2,1,18,14,19,16,6,21,14,4,25,17,26,28,8,29,22,9,20,14,28,24,13,10,12,15,13,1,6,4,7,23,14,12,1,5,14,11,12,20,16,26,27,22,0,16,20,10,17,2,4,28,10,9,20,27,9,4,21,16,2,26,17,9,20,24,24,27,29,23,8,13,12,24,28,22,27,5,29,26,6,21,24,12,10,4,26,14,6,22,28,7,4,6,21,7,16,19,9
25,26,21,11,25,4,17,9,9,21,9,25,0,2,23,26,5,30,17,18,21,24,2,16,7,18,17,12,28,23,1,20,10,26,18,26,25,26,20,28,11,14,26,29,15,18,21,6,21,11,26,20,18,26,10,3,9,24,2,2,14,24,25,27,0,21,2,27,17,20,15,26,5,22,30,25,2,5,10,12,6,25,12,17,21,20,6,0,22,22,21,21,16,29,18,16,2,23,1,6
9,28,6,1,30,10,5,8,9,0,18,23,27,12,18,6,29,5,23,16,19,16,22,27,24,30,7,11,14,15,26,12,10,6,21,11,28,24,17,23,4,5,7,16,24,8,3,2,30,13,29,21,22,10,11,18,29,26,24,15,22,10,6,9,22,9,16,5,20,2,21,25,26,29,16,15,22,0,5,5,19,25,4,2,29,27,10,7,5,3,6,18,8,2,16,24,27,30,18,16
2,2,14,5,18,29,11,18,4,27,24,11,9,3,6,12,29,2,4,29,2,23,14,19,20,16,27,20,17,4,21,2,30,9,17,17,20,26,5,24,26,20,4,9,20,4,14,12,4,12,18,25,9,25,19,14,16,5,7,26,3,8,18,11,15,25,13,3,6,25,20,18,21,18,21,6,25,22,16,12,27,21,20,30,2,3,1,22,14,29,11,30,25,28,5,27,0,29,24,22
19,17,5,18,19,22,25,1,30,9,14,29,8,18,9,19,13,11,2,19,16,7,13,5,22,22,8,13,4,24,2,15,24,7,14,6,0,24,0,21,23,26,11,18,24,12,21,22,13,21,22,23,15,19,20,12,4,8,2,24,20,0,3,25,20,7,6,8,9,16,21,1,23,0,13,21,20,1,18,2,28,20,28,17,5,19,13,13,21,27,20,21,7,5,19,22,24,20,20,11
20,0,18,10,27,4,5,0,6,4,28,21,11,8,9,16,8,10,18,15,19,1,15,3,26,29,21,14,7,11,2,19,4,13,28,21,2,5,14,1,4,5,3,2,12,17,29,17,24,1,12,3,22,1,4,23,22,21,17,5,11,6,8,24,5,29,14,13,4,17,24,20,26,11,22,23,13,14,13,17,29,18,22,23,1,13,5,11,5,26,22,21,30,23,16,12,20,20,14,9
15,8,1,26,27,17,25,5,28,22,17,9,29,1,24,1,1,27,21,29,13,8,30,27,19,25,30,22,21,22,12,25,18,1,14,24,27,20,22,0,14,30,15,24,14,22,11,20,23,13,25,26,28,6,18,12,19,2,21,30,10,27,15,23,30,26,1,28,17,9,9,2,14,12,21,22,19,13,26,18,14,13,24,14,25,29,18,18,24,9,6,22,13,9,29,14,1,17,21,0
20,27,0,12,24,21,20,13,23,29,21,16,9,2,29,5,4,11,1,21,7,29,23,15,0,2,18,28,3,16,23,2,18,5,10,11,28,10,15,18,6,27,11,7,29,17,10,4,30,0,4,20,24,26,2,23,21,27,2,23,23,6,18,23,8,9,19,15,12,16,22,0,20,4,23,7,1,1,1,18,16,19,12,18,30,11,21,4,2,1,2,7,5,1,21,29,27,13,22,7
28,23,16,1,3,21,16,1,28,3,17,10,11,25,21,1,7,21,11,18,16,21,15,30,28,12,0,8,3,21,10,9,22,18,11,13,0,11,23,26,5,8,14,19,4,11,5,20,8,11,28,16,18,29,0,24,21,23,8,5,2,11,25,16,27,26,28,4,15,16,13,13,13,14,8,5,22,21,5,15,3,1,19,18,3,2,2,7,10,6,4,20,16,24,11,0,26,28,15,23
25,23,0,21,30,5,16,10,24,8,15,30,9,2,7,27,11,4,6,5,1,6,13,27,30,14,23,16,28,9,13,1,26,28,1,26,3,13,19,0,1,21,4,10,25,25,16,9,26,15,27,10,25,6,5,8,28,28,15,3,8,17,23,30,25,19,12,25,30,19,9,15,25,2,3,30,3,3,9,21,13,13,8,21,11,10,13,13,27,4,23,11,12,2,8,8,8,24,12,5
19,10,6,26,5,19,14,3,18,3,11,24,22,17,4,29,2,10,12,7,10,25,29,10,11,23,27,1,23,16,12,2,26,10,18,11,22,11,28,2,29,15,21,8,29,9,18,29,20,28,3,13,3,21,30,14,13,8,14,6,29,8,10,12,13,2,30,4,28,27,8,24,5,26,12,17,19,28,11,8,17,13,0,1,16,21,6,27,16,17,2,29,16,2,4,27,29,4,4,29
23,30,29,25,4,18,9,28,26,2,30,8,22,11,20,22,23,9,17,22,18,29,21,9,8,24,14,9,17,29,14,11,12,16,9,6,13,12,20,24,15,25,13,21,18,9,6,14,3,13,6,20,17,25,10,3,30,11,23,6,6,15,3,0,20,12,3,19,12,5,16,11,22,13,17,29,14,11,18,4,1,22,2,7,26,30,29,0,5,27,13,17,25,21,29,11,8,21,8,11
1,16,20,25,2,24,5,2,1,9,30,30,13,29,13,16,22,9,12,7,29,12,6,23,10,8,13,30,14,8,24,28,28,2,4,24,23,18,6,12,21,27,27,17,2,11,7,27,17,14,9,22,8,14,24,19,24,21,4,8,19,17,2,6,8,11,25,8,1,12,24,11,4,22,0,4,5,2,25,16,30,22,4,9,25,25,18,3,18,17,27,19,0,17,11,20,29,30,8,7
5,2,4,15,19,19,16,9,26,4,18,12,19,26,26,7,25,10,17,2,9,26,12,12,19,30,1,13,30,20,0,18,30,30,18,5,18,23,6,29,9,8,10,27,14,5,19,19,7,6,18,18,23,12,15,0,7,10,23,9,15,25,18,9,0,22,13,26,3,1,19,4,28,15,27,24,7,14,27,27,8,26,16,18,29,26,15,2,25,22,9,12,12,20,20,14,9,1,9,14
0,26,1,18,12,12,25,18,29,7,17,26,3,7,9,12,3,22,30,23,10,10,29,17,25,5,6,4,27,3,23,17,19,3,5,26,30,22,10,4,18,27,21,1,2,9,11,15,9,9,12,13,6,7,27,5,24,9,19,14,19,2,13,27,18,18,18,3,15,15,0,19,6,10,6,4,15,5,4,13,25,0,27,6,18,20,30,14,6,12,27,25,11,30,27,25,30,10,23,23
28,11,15,18,29,19,23,18,28,3,25,14,20,18,4,19,3,23,4,27,10,29,12,19,20,16,3,24,5,22,23,25,0,2,7,21,15,26,21,30,18,2,30,10,29,6,10,18,25,25,18,22,23,14,26,25,11,11,7,21,1,29,27,26,17,24,29,21,18,26,25,17,25,10,15,30,20,18,7,9,1,8,22,5,27,3,8,22,18,19,26,14,26,4,19,12,16,25,4,14
30,25,25,5,18,7,7,22,1,4,29,9,24,2,19,1,20,3,2,30,30,9,2,9,11,20,21,16,5,3,16,3,11,23,19,14,12,2,7,16,22,6,2,21,15,19,9,4,7,25,19,10,8,12,28,20,30,17,0,4,19,7,23,23,5,0,30,2,12,14,8,11,0,1,11,17,23,16,4,20,8,10,10,24,28,14,11,12,21,28,25,11,21,22,29,29,20,30,5,2
24,21,18,19,21,30,30,22,9,9,4,25,13,14,29,17,2,18,11,10,12,24,15,29,3,26,22,4,16,22,28,2,6,8,29,18,9,23,11,22,22,18,30,8,4,23,22,14,24,0,9,0,11,24,1,1,27,16,22,29,3,6,29,21,7,24,0,2,11,14,21,30,17,14,26,12,18,11,22,17,19,19,27,5,3,14,15,24,30,27,3,20,27,10,12,6,27,6,29,23
19,16,19,9,0,11,12,19,15,5,20,20,4,15,28,26,17,1,14,6,0,20,6,9,16,4,10,11,4,6,24,0,15,27,8,5,12,9,16,8,15,22,21,28,9,22,26,7,14,16,22,6,29,16,12,7,5,12,15,2,11,8,14,0,18,3,22,12,28,12,18,15,16,1,21,10,6,17,24,9,18,1,15,8,12,12,0,18,2,17,11,30,11,4,21,12,13,4,15,26
14,21,19,15,8,18,18,10,28,6,11,14,27,22,0,5,7,28,30,28,10,1,24,5,14,24,15,13,16,27,3,3,4,26,23,8,13,26,23,27,29,0,20,7,9,15,27,23,15,22,11,28,9,20,28,27,2,21,2,3,0,27,14,15,9,0,2,4,20,19,25,28,28,13,1,26,25,23,30,0,14,11,9,2,24,12,1,16,3,22,21,8,15,8,16,8,10,22,10,18
26,5,20,17,16,19,25,20,19,7,14,5,16,27,26,23,1,4,25,2,8,15,5,21,10,3,26,21,21,5,26,12,5,14,17,17,7,17,23,18,11,6,1,25,5,4,13,10,1,12,23,19,11,9,30,25,3,18,22,17,17,26,7,12,20,11,7,3,9,17,21,15,5,11,10,16,30,23,16,12,0,14,20,2,28,3,25,19,4,2,6,21,14,17,21,23,30,28,2,3
11,23,26,13,25,26,22,8,11,1,14,3,10,20,19,11,11,27,10,7,24,2,24,8,3,28,13,28,1,2,29,17,1,19,24,11,0,21,7,17,16,14,1,11,2,1,10,0,29,4,24,6,23,23,17,25,6,5,8,26,25,22,12,10,2,25,3,1,4,12,17,21,13,0,6,21,14,8,20,21,6,5,18,6,10,17,26,19,15,15,13,23,19,29,26,15,5,22,13,28
9,22,5,24,21,17,28,17,0,1,6,9,26,1,22,1,0,22,25,22,1,12,2,8,24,19,10,29,25,4,19,30,5,18,0,27,9,15,4,0,26,27,16,16,22,0,5,30,0,26,16,7,19,7,27,24,19,21,6,22,7,29,14,11,29,25,21,17,1,24,25,26,16,12,18,21,14,17,23,26,2,8,16,27,4,13,0,30,15,13,18,10,11,5,3,18,27,23,22,9
22,26,16,4,14,4,13,4,22,23,6,20,6,9,17,8,9,2,27,8,2,6,16,1,25,23,27,4,19,8,13,1,17,19,8,24,16,27,30,7,3,18,9,25,0,20,1,0,11,2,17,18,14,7,22,0,23,30,30,14,22,1,2,16,15,14,22,18,10,10,14,19,25,1,6,17,13,25,1,21,6,17,16,9,7,11,20,28,18,1,6,14,9,23,20,12,10,21,23,21
4,25,22,13,22,26,4,15,28,6,5,13,21,5,21,12,8,26,14,21,2,0,28,28,1,18,24,30,23,14,21,26,9,0,13,9,21,3,11,13,6,5,7,24,17,5,29,28,16,21,25,4,11,21,3,6,2,13,1,23,0,20,10,1,11,0,24,22,18,30,13,4,4,27,24,12,16,5,11,20,7,21,30,4,4,27,29,23,22,24,12,16,16,17,25,24,27,4,25,4
21,16,18,30,25,3,7,3,5,0,12,25,11,26,28,12,17,24,13,1,30,21,30,24,18,12,26,19,11,3,11,23,11,14,8,29,30,21,5,18,12,4,21,29,17,24,19,5,10,5,12,13,27,2,24,17,22,26,5,6,16,25,4,5,7,27,30,17,27,29,16,27,30,14,30,29,27,5,30,19,15,15,0,20,22,28,20,21,1,7,3,2,8,16,17,5,30,23,4,24
13,30,17,15,17,19,13,30,15,15,20,27,24,6,4,21,12,26,29,15,8,29,27,14,13,21,20,27,8,16,18,23,6,22,12,13,19,17,24,22,0,18,20,9,18,26,24,17,4,19,2,5,24,8,28,4,25,29,20,30,11,7,18,14,23,21,4,4,27,30,0,8,6,14,22,23,4,11,29,9,3,22,30,22,11,5,0,22,3,16,27,25,20,27,27,12,18,9,10,29
19,25,20,30,10,28,7,0,10,16,16,25,17,26,11,0,9,21,24,9,19,10,26,1,18,26,9,4,16,9,15,16,4,19,30,22,19,29,24,27,3,23,9,20,9,8,30,7,20,10,3,8,30,21,7,21,30,16,17,18,27,14,13,23,2,17,20,28,23,26,24,26,17,22,8,7,20,14,9,7,6,13,3,3,18,10,22,4,5,28,9,23,15,11,28,17,2,19,12,30
11,23,28,0,0,13,26,9,26,29,18,15,24,24,6,28,18,3,13,6,25,18,23,27,7,16,24,6,4,8,5,7,17,14,20,24,21,28,25,23,3,29,29,2,22,7,16,23,2,17,25,30,17,5,18,28,13,1,28,26,8,25,14,11,4,13,19,6,17,7,11,12,16,16,24,6,15,26,28,20,20,30,15,28,27,22,8,13,5,13,19,16,10,19,22,11,14,1,3,28
